t,ModAuth,CheckIntBrokerConf,Sniffing,AllTopicSubs,MITM,CheckFWInt,ProgDownload,CheckSysInt,ModParCmd,BlockCmd,ManControl,SpoofRepBF,NonExTopic,MsgFreqBF,ModParRep,BlockRep,MsgFreqBlock,SpoofRepInfo,MsgFreqInfo,ManView,Compromise
41.30589070262598,1,0,0.9999999999999998,0,0.9999999999999999,0.99,0.9999999999999999,0,0.7390976531338501,0.5524015027017403,0.8832202681885266,0.9999999999999999,0,0,0.9832582987902587,0.6342854075356066,0.6315996993848945,0.8705347483907105,0.8631240534228962,1,1
41.73172462739532,1,0,1,0,0.9999999999999999,0.99,1,0,0.7428010221454348,0.5562135551982481,0.8858583518715322,1,0,0,0.9839712172236044,0.6381787495419698,0.6354151745511303,0.8732912832014119,0.8658254575373838,0.9999999999999998,0.9999999999999999
42.15755855216466,0.9999999999999999,0,1,0,1,0.99,1,0,0.7464518238183173,0.5599931416692353,0.8884368405767913,1,0,0,0.9846537771714992,0.6420306436206571,0.6391900307482439,0.8759891267102535,0.8684693441760486,1,1
42.583392476934,1,0,1,0,1,0.99,1,0,0.7500508043177025,0.5637405386174037,0.8909570805699267,1,0,0,0.9853072714012437,0.6458415310200114,0.642924700399611,0.8786295285546057,0.8710569379835138,0.9999999999999998,1
43.00922640170334,1,0,1,0,1,0.99,1,0,0.7535986992173802,0.56745602019057,0.8934203877040805,1,0,0,0.9859329376297217,0.6496118482909125,0.6466196113250945,0.8812137117649407,0.873589437529642,1,1
43.43506032647268,1,0,1,0,1,0.99,1,0,0.7570962336500647,0.571139858201722,0.8958280481069392,1,0,0,0.9865319608676328,0.6533420273367867,0.6502751867900508,0.8837428733313368,0.8760680158647098,1,1
43.86089425124202,1,0,1,0,1,0.99,1,0,0.7605441224555995,0.574792322148904,0.898181318852239,0.9999999999999999,0,0,0.9871054756639013,0.6570324954630806,0.653891845553819,0.886218184757923,0.8784938210627643,0.9999999999999998,1
44.28672817601136,1,0,1,0,1,0.99,1,0,0.7639430703270602,0.5784136792349316,0.9004814286161037,1,0,0,0.9876545682545087,0.6606836754262131,0.6574700019176889,0.8886407926055184,0.8808679767534081,1,1
44.7125621007807,1,0,1,0,1,0.99,1,0,0.767293771954781,0.5820041943869406,0.9027295783185514,1,0,0,0.9881802786198239,0.6642959854820023,0.6610100657723621,0.8910118190227183,0.8831915826422638,0.9999999999999999,1
45.13839602555004,1,0,1,0,1,0.99,1,0,0.7705969121683398,0.5855641302757673,0.9049269417505137,1,0,0,0.9886836024543241,0.6678698394335778,0.6645124426449062,0.8933323622656697,0.8854657150203561,1,1
